,elevation,id,lat,lon
605,1069.0,1221478742,46.766205,11.9424787
606,1833.0,1221478746,46.7250846,11.9670675
607,1912.0,1221478753,46.7509603,11.9779095
608,1945.0,1221478759,46.7165114,11.9680058
609,1950.0,1221478768,46.7293336,11.970786
610,953.0,1221478773,46.7723846,11.9398661
611,2078.0,1221478782,46.7427488,11.9717908
612,2115.0,1221478791,46.7423827,11.9537941
613,1751.0,1221478800,46.746806,11.9864482
614,2013.0,1221478804,46.7439562,11.9485676
615,2237.0,1221478828,46.7409674,11.9564323
616,1748.0,1221478830,46.7244279,11.9639038
617,2274.0,1221478831,46.7376926,11.9589098
618,2143.0,1221478835,46.7433291,11.9672693
619,1748.0,1221478836,46.7237412,11.9641527
620,1955.0,1221478838,46.7477595,11.9527466
621,1705.0,1221478841,46.7448808,11.9890277
622,2046.0,1221478869,46.7449522,11.9737721
623,2055.0,1221478873,46.7323937,11.9660991
624,1324.0,1221478877,46.7059968,11.9383109
625,1832.0,1221478893,46.7260258,11.9693314
626,1604.0,1221478894,46.7518306,11.9920001
627,1775.0,1221478903,46.752653,11.9574213
628,2068.0,1221478910,46.7407863,11.9710759
629,1764.0,1221478915,46.7197966,11.9611952
630,2239.0,1221478918,46.7393428,11.9622931
631,2214.0,1221478928,46.7409281,11.9632396
632,1748.0,1221478931,46.7230352,11.9635387
633,2047.0,1221478934,46.7420714,11.9739705
634,1857.0,1221478936,46.7506995,11.9795951
635,1185.0,1221478937,46.7452541,12.0095688
636,2033.0,1221478952,46.7454748,11.9540079
637,2078.0,1221478954,46.7416869,11.9718624
638,1742.0,1221478956,46.722757,11.9637404
639,2072.0,1221478957,46.732818,11.9619922
640,2050.0,1221478958,46.74709,11.9716198
641,1742.0,1221478959,46.7215175,11.9643458
642,1474.0,1221478971,46.7119889,11.9514703
643,1668.0,1221478973,46.744229,11.9908279
644,1548.0,1221478975,46.7338245,11.9946819
645,1314.0,1221478976,46.7625337,11.9586872
646,1811.0,1221478977,46.7502757,11.9831806
647,1817.0,1221478984,46.7188949,11.9657915
648,1069.0,1221478986,46.7664834,11.9422856
649,1833.0,1221478988,46.7251939,11.9673807
650,2109.0,1221478990,46.7421001,11.9695424
651,1817.0,1221478994,46.7200627,11.9660716
652,1128.0,1221478996,46.7637886,11.9430213
653,2010.0,1221478998,46.7417211,11.9752106
654,1817.0,1221478999,46.7195361,11.966044
655,2109.0,1221479007,46.743496,11.9703618
656,2013.0,1221479010,46.7438542,11.9487728
657,2237.0,1221479012,46.7400105,11.9568332
658,1748.0,1221479014,46.7231852,11.9629185
659,2145.0,1221479027,46.7448134,11.9682923
660,1748.0,1221479028,46.7236468,11.963899
661,1955.0,1221479031,46.7477194,11.9524688
662,1705.0,1221479034,46.7448103,11.9893019
663,2046.0,1221479067,46.7446511,11.9735011
664,2066.0,1221479069,46.7326989,11.9634956
665,1263.0,1221479071,46.7051732,11.9345384
666,1784.0,1221479079,46.725483,11.9666222
667,2075.0,1221479085,46.7443108,11.9717191
668,2267.0,1221479096,46.7392853,11.9577104
669,2068.0,1221479100,46.7413442,11.9726682
670,1721.0,1221479111,46.7209799,11.9606383
671,976.0,1221479114,46.7697723,11.9407932
672,2197.0,1221479118,46.739333,11.9628858
673,2143.0,1221479132,46.7425168,11.9674163
674,1854.0,1221479134,46.7274841,11.9651801
675,2047.0,1221479136,46.7419367,11.974071
676,1811.0,1221479139,46.7517995,11.9831175
677,1192.0,1221479144,46.745851,12.0096831
678,2033.0,1221479148,46.7457955,11.9539348
679,2078.0,1221479157,46.7421288,11.9722418
680,1742.0,1221479168,46.7226851,11.9638479
681,2072.0,1221479173,46.7320526,11.9616722
682,2050.0,1221479177,46.7475869,11.972412
683,1911.0,1221479182,46.7175855,11.9677868
684,1668.0,1221479188,46.7442044,11.9907561
685,2075.0,1221479195,46.7430158,11.951983
686,953.0,1221479203,46.7716069,11.9414996
687,1751.0,1221479204,46.7473735,11.9854942
688,1949.0,1221479206,46.7463293,11.9498692
689,1748.0,1221479209,46.7238099,11.963888
690,1022.0,1221479211,46.7674847,11.9419236
691,1833.0,1221479215,46.7252503,11.96715
692,1909.0,1221479220,46.7362697,11.9772491
693,2078.0,1221479229,46.7427166,11.972133
694,2239.0,1221479231,46.7388411,11.9624887
695,1128.0,1221479232,46.763912,11.9429675
696,2010.0,1221479234,46.7418073,11.9751638
697,2154.0,1221479236,46.7420283,11.9551394
698,2078.0,1221479237,46.7437019,11.9710423
699,2030.0,1221479238,46.732009,11.9685404
700,1748.0,1221479239,46.7231298,11.9628872
701,1807.0,1221479254,46.7186959,11.9629662
702,1748.0,1221479259,46.723772,11.9640508
703,1870.0,1221479262,46.7488694,11.952398
704,2116.0,1221479264,46.7339046,11.9639903
705,2137.0,1221479265,46.7402872,11.9683554
706,2087.0,1221479292,46.7329699,11.9602143
707,2233.0,1221479294,46.7397488,11.9602763
708,2066.0,1221479297,46.7327494,11.9630388
709,2078.0,1221479303,46.742752,11.9720528
710,2109.0,1221479308,46.7421001,11.9689212
711,2267.0,1221479312,46.7389872,11.9577973
712,2032.0,1221479315,46.7413833,11.9729467
713,1685.0,1221479324,46.7213015,11.9602937
714,976.0,1221479334,46.7700402,11.9407342
715,2211.0,1221479338,46.7356025,11.9601342
716,2143.0,1221479341,46.7426546,11.967727
717,1850.0,1221479345,46.7284504,11.966684
718,2078.0,1221479348,46.7430836,11.971632
719,1767.0,1221479349,46.7517082,11.9838052
720,1857.0,1221479366,46.7514012,11.9808264
721,2078.0,1221479370,46.7433147,11.9726166
722,1685.0,1221479374,46.7217677,11.9601148
723,1069.0,1221479376,46.7651011,11.9428355
724,2072.0,1221479379,46.7319875,11.9614967
725,1958.0,1221479382,46.749995,11.9755694
726,1911.0,1221479383,46.7169623,11.9668413
727,1853.0,1221479398,46.7517017,11.9550411
728,1668.0,1221479399,46.7442516,11.9907426
729,2115.0,1221479403,46.7429469,11.9522868
730,960.0,1221479408,46.7722278,11.9419191
731,2016.0,1221479409,46.7460271,11.9735291
732,1751.0,1221479422,46.7473227,11.9858712
733,2013.0,1221479425,46.7446482,11.9484469
734,1748.0,1221479427,46.7238814,11.9638472
735,1026.0,1221479429,46.767935,11.9415929
736,2267.0,1221479430,46.7377002,11.957815
737,2078.0,1221479432,46.742376,11.9719388
738,1784.0,1221479433,46.7251705,11.9662468
739,1069.0,1221479434,46.7646765,11.9429581
740,2143.0,1221479455,46.7431121,11.9674351
741,2030.0,1221479458,46.7319625,11.9678797
742,1832.0,1221479459,46.7269268,11.9688355
743,1811.0,1221479461,46.7510523,11.9822767
744,1548.0,1221479470,46.7337267,11.9947474
745,1870.0,1221479472,46.7488341,11.9524472
746,2055.0,1221479475,46.73328,11.9647088
747,2104.0,1221479479,46.7403606,11.968998
748,2242.0,1221479495,46.7399347,11.9609689
749,1946.0,1221479497,46.716783,11.9692026
750,2047.0,1221479504,46.7425004,11.9738791
751,2016.0,1221479506,46.7471455,11.9749642
752,2118.0,1221479508,46.7383273,11.9684093
753,2033.0,1221479511,46.7444766,11.9541086
754,2016.0,1221479525,46.7464007,11.9741185
755,1690.0,1221479526,46.7458454,11.9876017
756,1685.0,1221479533,46.7219055,11.9601538
757,1128.0,1221479536,46.76401,11.9431204
758,2136.0,1221479539,46.7343597,11.9607847
759,2104.0,1221479543,46.7456376,11.9691825
760,1629.0,1221479568,46.7146183,11.9573461
761,1668.0,1221479576,46.7446107,11.9902673
762,1858.0,1221479587,46.7514146,11.9577671
763,2078.0,1221479606,46.7435552,11.9728872
764,1817.0,1221479614,46.7187795,11.9655927
765,1069.0,1221479618,46.7653195,11.9429115
766,1779.0,1221479621,46.724623,11.9668276
767,1945.0,1221479627,46.7502167,11.9762723
768,2001.0,1221479634,46.7163048,11.9692849
769,2267.0,1221479639,46.7378445,11.9573515
770,953.0,1221479651,46.7726318,11.9398433
771,2078.0,1221479660,46.7427247,11.9718914
772,2154.0,1221479672,46.7421942,11.9542853
773,2075.0,1221479683,46.744987,11.971886
774,1751.0,1221479687,46.746669,11.986591
775,2013.0,1221479699,46.7443891,11.9483664
776,1748.0,1221479703,46.7245507,11.9639842
777,2267.0,1221479704,46.7377108,11.9568103
778,2143.0,1221479709,46.743374,11.967273
779,1773.0,1221479711,46.7247508,11.9656394
780,1955.0,1221479718,46.7469629,11.9533974
781,2143.0,1221479750,46.743215,11.9673107
782,2055.0,1221479754,46.7323751,11.9653341
783,1329.0,1221479759,46.7066183,11.9393498
784,1832.0,1221479762,46.7257517,11.9692229
785,1811.0,1221479777,46.7510042,11.9824943
786,1853.0,1221479781,46.751857,11.9553256
787,2068.0,1221479783,46.7408597,11.9713901
788,1764.0,1221479786,46.719958,11.9610018
789,2274.0,1221479811,46.7386968,11.9604081
790,2214.0,1221479813,46.7410944,11.9638394
791,2001.0,1221479816,46.7160885,11.9705601
792,2047.0,1221479820,46.742419,11.9739751
793,1857.0,1221479823,46.7511008,11.9803063
794,2267.0,1221479827,46.7392138,11.9573584
795,2033.0,1221479843,46.7447308,11.954092
796,1705.0,1221479846,46.745665,11.9877077
797,1685.0,1221479854,46.7219135,11.9602386
798,1128.0,1221479857,46.7641102,11.9432191
799,2072.0,1221479862,46.7326987,11.9620491
800,2075.0,1221479865,46.7458662,11.9695846
801,1807.0,1221479875,46.7186354,11.96443
802,1577.0,1221479877,46.7140754,11.9560607
803,1668.0,1221479883,46.7441633,11.990804
804,1548.0,1221479892,46.7338021,11.99471
805,1156.0,1221479899,46.765499,11.9542512
806,1022.0,1221479928,46.7667832,11.9420797
807,1773.0,1221479934,46.724133,11.9662753
808,2018.0,1221479938,46.7450366,11.9509489
809,2109.0,1221479942,46.7421294,11.9701065
810,1758.0,1221479949,46.7216891,11.9648399
811,2032.0,1221479963,46.7413306,11.9736675
812,1911.0,1221479970,46.7184762,11.9671122
813,2154.0,1221479972,46.7420798,11.9546095
814,1751.0,1221479974,46.746532,11.9867167
815,2013.0,1221479975,46.7437604,11.9490343
816,1748.0,1221479979,46.724676,11.9640135
817,2143.0,1221480012,46.7436164,11.9674696
818,1748.0,1221480016,46.7235312,11.9636757
819,1955.0,1221480022,46.7476568,11.9521032
820,1668.0,1221480026,46.7446968,11.9897989
821,2001.0,1221480062,46.745392,11.9753653
822,2055.0,1221480066,46.7324333,11.9649144
823,1242.0,1221480069,46.7051505,11.9330173
824,1832.0,1221480072,46.7254972,11.9689087
825,2075.0,1221480073,46.7454137,11.9721176
826,953.0,1221480095,46.7719408,11.9412317
827,2068.0,1221480099,46.7409625,11.9715543
828,1764.0,1221480108,46.7202325,11.9609809
829,2197.0,1221480120,46.7394113,11.9634213
830,2181.0,1221480125,46.7414321,11.9650818
831,1854.0,1221480130,46.727699,11.9654661
832,2047.0,1221480134,46.7417676,11.9742538
833,1811.0,1221480139,46.7513993,11.9812539
834,1192.0,1221480142,46.746171,12.0102086
835,1955.0,1221480144,46.7463416,11.9536679
836,2078.0,1221480147,46.7426686,11.9722328
837,1748.0,1221480166,46.7231329,11.9633847
838,2072.0,1221480168,46.7325172,11.9620135
839,1996.0,1221480172,46.7480762,11.9731372
840,1883.0,1221480179,46.7185685,11.9658539
841,1325.0,1221480181,46.7067694,11.9397563
842,1668.0,1221480183,46.7441438,11.990777
843,2075.0,1221480199,46.7434158,11.9502615
844,1137.0,1221480200,46.7662388,11.9503373
845,1772.0,1221480205,46.7483403,11.9843175
846,1949.0,1221480208,46.7461071,11.949657
847,1798.0,1221480217,46.7192735,11.9629567
848,1022.0,1221480221,46.7669415,11.942027
849,1833.0,1221480235,46.7252057,11.9669997
850,1909.0,1221480243,46.7360424,11.978732
851,2078.0,1221480244,46.7422615,11.9711776
852,1850.0,1221480247,46.7277107,11.9675206
853,1128.0,1221480249,46.7640338,11.9429441
854,2010.0,1221480253,46.7418334,11.9750819
855,2078.0,1221480261,46.7437478,11.9714774
856,2022.0,1221480267,46.7436887,11.9493321
857,1748.0,1221480275,46.7230582,11.9628935
858,1748.0,1221480302,46.7238721,11.9644013
859,1939.0,1221480305,46.747529,11.9518107
860,2181.0,1221480307,46.7398321,11.9653778
861,2072.0,1221480331,46.7320803,11.9606411
862,1822.0,1221480333,46.749687,11.9823715
863,2066.0,1221480337,46.7328303,11.9627441
864,2078.0,1221480343,46.7428931,11.972591
865,2016.0,1221480345,46.7467645,11.9745576
866,2267.0,1221480363,46.7391786,11.9579754
867,2032.0,1221480364,46.7413735,11.9732609
868,1685.0,1221480369,46.721442,11.9600557
869,976.0,1221480371,46.7704045,11.9405554
870,2197.0,1221480373,46.7395385,11.9638926
871,2143.0,1221480389,46.7428117,11.9680689
872,1854.0,1221480392,46.7278496,11.9656397
873,1811.0,1221480397,46.7513395,11.9815626
874,2032.0,1221480401,46.7416486,11.9744549
875,1767.0,1221480402,46.7514959,11.9842782
876,1156.0,1221480405,46.7464626,12.0106327
877,1912.0,1221480415,46.7512208,11.9786787
878,2078.0,1221480419,46.7428282,11.9722458
879,1685.0,1221480424,46.7218604,11.960227
880,2072.0,1221480426,46.7319714,11.9613578
881,1996.0,1221480430,46.7486037,11.9737285
882,1911.0,1221480432,46.716833,11.9667234
883,990.0,1221480433,46.7696934,11.9420702
884,2078.0,1221480451,46.7430598,11.9715708
885,2115.0,1221480455,46.7428781,11.952498
886,953.0,1221480458,46.7717981,11.9414108
887,1751.0,1221480461,46.7472444,11.9861569
888,2013.0,1221480465,46.7458165,11.9494003
889,1748.0,1221480469,46.7239205,11.9638245
890,1026.0,1221480484,46.7680056,11.9415812
891,1833.0,1221480486,46.7253018,11.9669794
892,2239.0,1221480487,46.7389835,11.960718
893,2078.0,1221480491,46.7426344,11.9720588
894,1850.0,1221480493,46.7278576,11.9683338
895,1128.0,1221480495,46.7641453,11.9429402
896,1685.0,1221480521,46.7218687,11.9602783
897,2075.0,1221480522,46.7437548,11.9722165
898,2030.0,1221480524,46.732097,11.9672281
899,1748.0,1221480527,46.7230063,11.962999
900,1832.0,1221480529,46.7269503,11.9690215
901,1548.0,1221480530,46.7335583,11.9947053
902,1870.0,1221480534,46.7499588,11.9539423
903,2104.0,1221480560,46.7404438,11.9694622
904,2072.0,1221480568,46.7320866,11.9611093
905,2242.0,1221480569,46.7401696,11.9615402
906,2072.0,1221480572,46.7330121,11.9624346
907,2047.0,1221480589,46.7429107,11.9729194
908,1987.0,1221480592,46.7478758,11.975617
909,2154.0,1221480602,46.7432781,11.9560044
910,1852.0,1221480605,46.7475137,11.9814021
911,1751.0,1221480608,46.746385,11.9869752
912,1685.0,1221480620,46.7215736,11.9599142
913,953.0,1221480621,46.770849,11.9404594
914,2136.0,1221480623,46.7337687,11.9611207
915,2143.0,1221480626,46.7429068,11.9683647
916,1992.0,1221480628,46.732118,11.9696616
917,1668.0,1221480630,46.7445281,11.9905833
918,1604.0,1221480644,46.7519805,11.9928725
919,1766.0,1221480655,46.7521094,11.9585959
920,2016.0,1221480661,46.7462412,11.9745684
921,1817.0,1221480666,46.7188196,11.9656091
922,1069.0,1221480668,46.7654858,11.9428355
923,2072.0,1221480677,46.7320028,11.9613383
924,1945.0,1221480679,46.7506677,11.9770086
925,1911.0,1221480680,46.7167101,11.9667894
926,976.0,1221480682,46.7706751,11.9409914
927,2078.0,1221480683,46.7429492,11.971613
928,2115.0,1221480688,46.7427731,11.9529788
929,2046.0,1221480704,46.745805,11.9730723
930,1751.0,1221480707,46.7471191,11.9862654
931,2013.0,1221480709,46.7441933,11.9484107
932,1748.0,1221480712,46.7239819,11.9638368
933,1026.0,1221480713,46.7682251,11.941614
934,2267.0,1221480715,46.7378041,11.957149
935,2078.0,1221480733,46.7424699,11.9720074
936,1773.0,1221480737,46.7245109,11.9652894
937,1955.0,1221480740,46.7474063,11.9531744
938,2143.0,1221480761,46.7429934,11.9676171
939,2030.0,1221480764,46.7321478,11.9668864
940,1288.0,1221480770,46.7053147,11.9369404
941,1832.0,1221480775,46.7266719,11.9691086
942,1811.0,1221480781,46.7508695,11.98274
943,2274.0,1221480788,46.7384258,11.9591479
944,1853.0,1221480790,46.7512179,11.9542705
945,2104.0,1221480793,46.7406297,11.9700762
946,1764.0,1221480803,46.719464,11.9622243
947,2239.0,1221480807,46.7388681,11.9609793
948,2242.0,1221480809,46.740473,11.9622185
949,2001.0,1221480810,46.7160924,11.9702203
950,2047.0,1221480832,46.7423407,11.9739934
951,1958.0,1221480840,46.74838,11.9762522
952,2267.0,1221480845,46.7394085,11.9571025
953,2033.0,1221480851,46.7449162,11.9540445
954,1882.0,1221480854,46.747281,11.9808211
955,1705.0,1221480858,46.7452567,11.9879087
956,2072.0,1221480861,46.7321059,11.9608301
957,1685.0,1221480878,46.7218935,11.9602591
958,1128.0,1221480881,46.7641904,11.9434202
959,2072.0,1221480882,46.7331901,11.9614407
960,2075.0,1221480887,46.7462108,11.9704372
961,1546.0,1221480895,46.7134894,11.9534892
962,1668.0,1221480916,46.744456,11.9907213
963,1638.0,1221480934,46.7574501,11.9580856
964,1811.0,1221480937,46.7501905,11.982698
965,1817.0,1221480945,46.7192566,11.9661315
966,1069.0,1221480960,46.7658363,11.9426337
967,1773.0,1221480964,46.7240766,11.9659861
968,1912.0,1221480966,46.7508781,11.9775205
969,1758.0,1221480969,46.7211236,11.9652497
970,1068.0,1221480972,46.7653931,11.9444372
971,2010.0,1221480977,46.7418213,11.9752749
972,2033.0,1221481003,46.7441017,11.9530056
973,1751.0,1221481007,46.7464903,11.9868098
974,2013.0,1221481011,46.7440637,11.948459
975,1748.0,1221481013,46.7232651,11.9633071
976,2143.0,1221481019,46.7437229,11.967537
977,1773.0,1221481043,46.7243786,11.9650511
978,1955.0,1221481048,46.7477144,11.952944
979,1705.0,1221481052,46.745112,11.9881383
980,2116.0,1221481086,46.7346962,11.9632495
981,2078.0,1221481089,46.7437184,11.9724029
982,2066.0,1221481091,46.7324753,11.9645278
983,1324.0,1221481093,46.7057341,11.9379277
984,1833.0,1221481095,46.7253178,11.9684357
985,1811.0,1221481100,46.750743,11.9830253
986,2267.0,1221481116,46.7392027,11.9575897
987,2068.0,1221481120,46.7411472,11.9716815
988,1764.0,1221481132,46.7205178,11.9609524
989,2267.0,1221529657,46.7390527,11.9576499
990,2274.0,1221529663,46.7392674,11.9588241
991,1668.0,1221529685,46.7440571,11.9907065
992,2267.0,1221529688,46.7390243,11.9581005
993,2267.0,1221529692,46.7392275,11.9577242
994,1613.0,1221529696,46.7446343,11.9916984
995,2274.0,1221529701,46.7392965,11.9590316
996,2267.0,1221529707,46.7392822,11.957227
997,1613.0,1221529711,46.7449057,11.9918682
998,2267.0,1221529728,46.7391508,11.9576052
999,1680.0,1221529732,46.7435711,11.9901706
1000,2089.0,1221529736,46.7392219,11.9690335
1001,1668.0,1221529740,46.7439686,11.9905855
1002,2267.0,1221529742,46.7392227,11.9574662
1003,2274.0,1221529748,46.7392998,11.9592423
1004,2267.0,1221529752,46.7389647,11.9579093
1005,1613.0,1221529758,46.7450068,11.9920981
1006,1668.0,1221529780,46.7438187,11.9903724
1007,2267.0,1221529784,46.7389727,11.9580136
1008,1668.0,1221529789,46.7454457,11.9906935
1009,2267.0,1221529794,46.7391188,11.958079
1010,1668.0,1221529799,46.7440203,11.990859
1011,2267.0,1221529804,46.7391712,11.9575254
1012,2274.0,1221529809,46.7391866,11.9585647
1013,1668.0,1221529821,46.744282,11.9913164
1014,2267.0,1221529823,46.7390759,11.9581971
1015,1350.0,1221529826,46.7444491,12.0027098
1016,2274.0,1221529829,46.7391026,11.9583384
1017,953.0,1221716093,46.7726155,11.9397668
1018,2143.0,1221716113,46.743361,11.9678381
1019,1022.0,1221716131,46.767046,11.9419375
1020,2104.0,1221716134,46.74429,11.9687665
1021,2274.0,1221716139,46.7375331,11.9583916
1022,2267.0,1221716143,46.7383966,11.9581332
1023,2072.0,1221716147,46.7323104,11.9606007
1024,2143.0,1221716149,46.7432852,11.9679634
1025,2211.0,1221716153,46.7359462,11.9590773
1026,1026.0,1221716156,46.7680164,11.9414434
1027,2242.0,1221716184,46.7397835,11.9606844
1028,2211.0,1221716188,46.7373791,11.9584539
1029,1858.0,1221716191,46.7509336,11.9573705
1030,2075.0,1221716194,46.7438186,11.972846
1031,953.0,1221716197,46.7712321,11.9397749
1032,1945.0,1221716201,46.7494246,11.956867
1033,2267.0,1221716204,46.7386584,11.9578644
1034,2104.0,1221716222,46.7439416,11.9692749
1035,1945.0,1221716224,46.7483202,11.9566137
1036,1026.0,1221716226,46.7682203,11.9414487
1037,1945.0,1221716230,46.7498422,11.9573228
1038,1026.0,1221716234,46.7673131,11.941577
1039,2104.0,1221716258,46.7442042,11.9691939
1040,2047.0,1221716260,46.7431117,11.9734944
1041,1026.0,1221716262,46.7675736,11.9409268
1042,2145.0,1221716275,46.7438457,11.967875
1043,2047.0,1221716282,46.7421232,11.9749088
1044,1022.0,1221716295,46.7671085,11.9419843
1045,1026.0,1221716299,46.7676492,11.9403772
1046,2047.0,1221716302,46.7416889,11.973391
1047,2267.0,1221716305,46.7376468,11.9582958
1048,2047.0,1221716307,46.7435237,11.9731702
1049,2143.0,1221716308,46.7432398,11.968236
1050,2161.0,1221716311,46.734677,11.9595001
1051,1022.0,1221716312,46.7671978,11.9419674
1052,2274.0,1221716327,46.7393142,11.9603745
1053,2145.0,1221716331,46.7440022,11.9681771
1054,1858.0,1221716337,46.7518013,11.9581649
1055,953.0,1221716339,46.7714385,11.9397567
1056,2267.0,1221716342,46.7388167,11.9577795
1057,2143.0,1221716344,46.7433509,11.9686707
1058,2161.0,1221716346,46.7335524,11.9599499
1059,1026.0,1221716360,46.7684561,11.9413733
1060,2274.0,1221716364,46.7395128,11.9599118
1061,1807.0,1221716366,46.7179484,11.9629812
1062,2274.0,1221716370,46.7375084,11.9590291
1063,1766.0,1221716373,46.7525428,11.9586599
1064,953.0,1221716375,46.7717938,11.939737
1065,1022.0,1221716392,46.7672336,11.941696
1066,2104.0,1221716396,46.7443052,11.9689876
1067,1026.0,1221716399,46.7687259,11.9412197
1068,1026.0,1221716401,46.767494,11.9411764
1069,1807.0,1221716404,46.7181606,11.9629738
1070,2143.0,1221716422,46.7436336,11.9677129
1071,1022.0,1221716431,46.767164,11.9418063
1072,1854.0,1221716437,46.727597,11.965725
1073,2010.0,1221716441,46.742878,11.9769067
1074,2274.0,1221716444,46.7377928,11.9588752
1075,2143.0,1221716462,46.7435024,11.9677423
1076,2267.0,1221716463,46.7376656,11.9580322
1077,1022.0,1221716466,46.7674756,11.941779
1078,1778.0,1221716469,46.7261929,11.9637062
1079,2239.0,1221716470,46.7393462,11.9607619
1080,1961.0,1221716491,46.7436495,11.9775433
1081,2274.0,1221716494,46.7375947,11.95897
1082,960.0,1221716495,46.7701176,11.939458
1083,2109.0,1221716497,46.7435529,11.9689876
1084,2267.0,1221716498,46.7380035,11.9580688
1085,1026.0,1221716500,46.7679139,11.9414483
1086,2242.0,1221716504,46.7396773,11.9607706
1087,2211.0,1221716519,46.7371542,11.9592629
1088,1775.0,1221716522,46.7534814,11.958234
1089,1668.0,1221716525,46.744285,11.9909957
1090,953.0,1221716529,46.7723422,11.9397536
1091,1945.0,1221716533,46.7490302,11.9566828
1092,953.0,1221716536,46.7709254,11.9396159
1093,2104.0,1221716540,46.7437801,11.9692307
1094,1945.0,1221716541,46.7481467,11.9569591
1095,1742.0,1221807299,46.7228958,11.9638365
1096,2274.0,1379619048,46.7386738,11.9596955
1097,1277.0,1480255663,46.7572958,11.9233682
1098,1277.0,1480255665,46.7578045,11.9230836
1099,1165.0,1480255670,46.7619526,11.9251978
1100,1220.0,1480255671,46.7619945,11.9244047
1101,1165.0,1480255672,46.7607159,11.9265494
1102,1114.0,1480255673,46.7614574,11.9289718
1103,1114.0,1480255675,46.7620609,11.9283717
1104,1221.0,1480255677,46.7585489,11.9262815
1105,1272.0,1480255679,46.7591945,11.9249187
1106,1221.0,1480255681,46.7603705,11.9265173
1107,1165.0,1480255684,46.7616251,11.9268526
1108,1221.0,1480255687,46.7599883,11.9264958
1109,1165.0,1480255688,46.7614962,11.9255626
1110,1220.0,1480255690,46.7620299,11.9248009
1111,1220.0,1480255691,46.7620968,11.9246359
1112,1221.0,1480255693,46.7589271,11.925465
1113,1045.0,1480255695,46.7634015,11.9262981
1114,1165.0,1480255697,46.7618772,11.9256053
1115,1220.0,1480255699,46.7621326,11.9245369
1116,1221.0,1480255704,46.758974,11.9250367
1117,1114.0,1480255705,46.7613458,11.9284154
1118,1114.0,1480255706,46.7615403,11.9276496
1119,1277.0,1480255708,46.7579442,11.9242982
1120,1277.0,1480255710,46.7574012,11.9230834
1121,1327.0,1480255712,46.7595933,11.922582
1122,1114.0,1480255714,46.7621193,11.9282156
1123,1221.0,1480255716,46.7593813,11.9264151
1124,1221.0,1480255721,46.7590475,11.9264743
1125,1165.0,1480255722,46.7611205,11.9263284
1126,1272.0,1480255723,46.7594382,11.9247057
1127,1114.0,1480255725,46.7624798,11.927558
1128,1064.0,1480255727,46.7625978,11.9275408
1129,1272.0,1480255729,46.7589474,11.923169
1130,1277.0,1480255731,46.7583301,11.9234846
1131,1221.0,1480255733,46.7588484,11.9264844
1132,1272.0,1480255737,46.7594154,11.9249337
1133,1228.0,1480255738,46.7579296,11.9254047
1134,1272.0,1480255739,46.7585495,11.9234207
1135,1277.0,1480255740,46.7580393,11.9233462
1136,1165.0,1480255742,46.7615912,11.9253272
1137,1045.0,1480255743,46.76298,11.9268005
1138,1277.0,1480255744,46.7581075,11.9244824
1139,1064.0,1480255746,46.7627444,11.9273434
1140,1221.0,1480255747,46.7583511,11.9255643
1141,1228.0,1480255748,46.7581365,11.9257383
1142,1327.0,1480255749,46.7596349,11.9225121
1143,1114.0,1480255750,46.7622079,11.9277833
1144,1220.0,1480255751,46.7620836,11.9242645
1145,1165.0,1480255752,46.7616642,11.9264715
1146,1221.0,1480255754,46.7592239,11.9251654
1147,1220.0,1480255755,46.7619437,11.9245582
1148,1165.0,1480255756,46.7612749,11.9260602
1149,1064.0,1480255758,46.762855,11.9271224
1150,1165.0,1480255759,46.7609364,11.9264636
1151,1114.0,1480255760,46.7619305,11.9287454
1152,1277.0,1480255761,46.7577759,11.9241247
1153,1220.0,1480255762,46.7621565,11.9243715
1154,1272.0,1480255764,46.7593506,11.9247737
1155,1277.0,1480255765,46.7575815,11.9236433
1156,1277.0,1480255766,46.7582835,11.9247084
1157,1220.0,1480255767,46.7617967,11.9249015
1158,1327.0,1480255768,46.7593566,11.9228523
1159,1221.0,1480255769,46.7587168,11.9250581
1160,1221.0,1480255770,46.7587864,11.9255523
1161,1277.0,1480255771,46.7572977,11.9232256
1162,1272.0,1480255772,46.7591711,11.9230338
1163,1221.0,1480255773,46.759731,11.9264914
1164,1228.0,1480255774,46.7579527,11.9255667
1165,1045.0,1480255775,46.7631348,11.9264452
1166,1272.0,1480255776,46.7584995,11.9249365
1167,1165.0,1480255777,46.7617997,11.9259491
1168,1272.0,1480255779,46.759488,11.9247687
1169,1277.0,1480255780,46.7576877,11.9239638
1170,1165.0,1480255782,46.7616938,11.9263284
1171,1277.0,1480255783,46.7575546,11.9230068
1172,1221.0,1480255784,46.7585992,11.9256053
1173,1114.0,1480255785,46.7623181,11.9276009
1174,1277.0,1480255786,46.7581659,11.9234638
1175,1277.0,1480255787,46.7574002,11.9234679
1176,1165.0,1480255788,46.7616071,11.9270015
1177,1228.0,1480255790,46.7580336,11.9254165
1178,1327.0,1480389295,46.7596939,11.9223506
1179,1548.0,1573069745,46.733902,11.9944311
1180,1548.0,1573069749,46.7340951,11.9940994
1181,1599.0,1573069751,46.7346544,11.9922917
1182,1657.0,1573069754,46.734848,11.9914757
1183,1945.0,1573069756,46.7503724,11.9765264
1184,1924.0,1573069758,46.7527157,11.9781901
1185,1924.0,1573069769,46.7534944,11.979048
